country,year,suicides_no,population,suicides/100k,latitude,longitude
Greece,1993,412,9930405,4.148874089223954,39.074208,21.824312
Greece,1994,355,10018932,3.543291839888723,39.074208,21.824312
Greece,1995,370,10101632,3.662774490300181,39.074208,21.824312
Greece,1996,356,10178479,3.497575620090192,39.074208,21.824312
Greece,1997,374,10248806,3.649205575751946,39.074208,21.824312
Greece,1998,403,10310630,3.908587545086964,39.074208,21.824312
Greece,1999,381,10362363,3.6767675480968967,39.074208,21.824312
Greece,2000,382,10403059,3.6719968616923158,39.074208,21.824312
Greece,2001,334,10441529,3.198765238309447,39.074208,21.824312
Greece,2002,323,10482045,3.081459772401282,39.074208,21.824312
Greece,2003,375,10515665,3.5661082775078894,39.074208,21.824312
Greece,2004,353,10547290,3.346831271350271,39.074208,21.824312
Greece,2005,400,10582816,3.7797123185360118,39.074208,21.824312
Greece,2006,394,10618891,3.710368625122906,39.074208,21.824312
Greece,2007,328,10653591,3.078774095983223,39.074208,21.824312
Greece,2008,373,10686723,3.490312231354738,39.074208,21.824312
Greece,2009,391,10719618,3.6475180365568995,39.074208,21.824312
Greece,2010,377,10735384,3.511751419418253,39.074208,21.824312
Greece,2011,477,10728724,4.446008677266747,39.074208,21.824312
Greece,2012,508,10539802,4.819824888551038,39.074208,21.824312
Greece,2013,533,10431289,5.109627391207357,39.074208,21.824312
Greece,2014,565,10380547,5.44287309714989,39.074208,21.824312
Greece,2015,529,10331286,5.120369332530336,39.074208,21.824312
Grenada,1985,1,85375,1.171303074670571,12.262776,-61.604171
Grenada,1988,4,87300,4.581901489117984,12.262776,-61.604171
Grenada,1989,4,81805,4.8896766701301875,12.262776,-61.604171
Grenada,1990,2,82000,2.4390243902439024,12.262776,-61.604171
Grenada,1991,0,82400,0.0,12.262776,-61.604171
Grenada,1992,0,83528,0.0,12.262776,-61.604171
Grenada,1993,3,85304,3.5168339116571325,12.262776,-61.604171
Grenada,1994,4,87036,4.595799439312469,12.262776,-61.604171
Grenada,1995,1,88433,1.1307995883889497,12.262776,-61.604171
Grenada,1996,1,89772,1.11393307490086,12.262776,-61.604171
Grenada,2001,0,91415,0.0,12.262776,-61.604171
Grenada,2002,0,91908,0.0,12.262776,-61.604171
Grenada,2003,4,92567,4.321194378126114,12.262776,-61.604171
Grenada,2004,1,93202,1.0729383489624686,12.262776,-61.604171
Grenada,2005,6,93685,6.404440412019,12.262776,-61.604171
Grenada,2006,1,94126,1.0624057114931051,12.262776,-61.604171
Grenada,2007,3,94418,3.1773602491050434,12.262776,-61.604171
Grenada,2008,0,94585,0.0,12.262776,-61.604171
Grenada,2009,0,94746,0.0,12.262776,-61.604171
Grenada,2010,0,94980,0.0,12.262776,-61.604171
Grenada,2011,1,95102,1.051502597211415,12.262776,-61.604171
Grenada,2012,2,95426,2.0958648586339153,12.262776,-61.604171
Grenada,2013,0,95876,0.0,12.262776,-61.604171
Grenada,2014,0,96393,0.0,12.262776,-61.604171
Grenada,2015,0,96892,0.0,12.262776,-61.604171
Grenada,2016,0,79012,0.0,12.262776,-61.604171
Guatemala,1986,203,6924188,2.931751708648003,15.783471,-90.230759
Guatemala,1987,241,7108740,3.3901929174509124,15.783471,-90.230759
Guatemala,1988,174,7300076,2.383536828931644,15.783471,-90.230759
Guatemala,1989,152,7493108,2.0285307511916284,15.783471,-90.230759
Guatemala,1990,158,7683992,2.056222859159666,15.783471,-90.230759
Guatemala,1991,156,7880665,1.979528377364093,15.783471,-90.230759
Guatemala,1992,173,8069672,2.14382938984385,15.783471,-90.230759
Guatemala,1993,165,8254958,1.9987987825013767,15.783471,-90.230759
Guatemala,1994,142,8443914,1.6816845837131926,15.783471,-90.230759
Guatemala,1995,211,8641512,2.4417023317215785,15.783471,-90.230759
Guatemala,1996,157,8832326,1.7775611996205756,15.783471,-90.230759
Guatemala,1997,179,9044205,1.9791678760045797,15.783471,-90.230759
Guatemala,1998,201,9273529,2.167459658561482,15.783471,-90.230759
Guatemala,1999,234,9512666,2.459878229720249,15.783471,-90.230759
Guatemala,2000,182,9755585,1.865598013855653,15.783471,-90.230759
Guatemala,2001,202,10015097,2.0169550030319225,15.783471,-90.230759
Guatemala,2002,258,10277166,2.510419701306761,15.783471,-90.230759
Guatemala,2003,253,10542980,2.399701033294192,15.783471,-90.230759
Guatemala,2004,250,10817808,2.3110042256250063,15.783471,-90.230759
Guatemala,2005,238,11104906,2.1431968897350413,15.783471,-90.230759
Guatemala,2006,298,11397134,2.6146924305707033,15.783471,-90.230759
Guatemala,2007,327,11708397,2.792867375440037,15.783471,-90.230759
Guatemala,2008,492,12032885,4.088794998040786,15.783471,-90.230759
Guatemala,2009,511,12359945,4.1343226041863455,15.783471,-90.230759
Guatemala,2010,352,12682151,2.77555439924978,15.783471,-90.230759
Guatemala,2011,359,13017342,2.7578594769961486,15.783471,-90.230759
Guatemala,2012,420,13335425,3.1495059212586023,15.783471,-90.230759
Guatemala,2013,455,13641878,3.335317908575344,15.783471,-90.230759
Guatemala,2014,512,13947190,3.6709903571973994,15.783471,-90.230759
Guatemala,2015,494,14258397,3.4646250907447733,15.783471,-90.230759
Guyana,1988,56,654894,8.551002146912325,4.860416,-58.93018
Guyana,1989,94,654104,14.370803419639689,4.860416,-58.93018
Guyana,1990,89,653426,13.620517089922961,4.860416,-58.93018
Guyana,1991,105,654620,16.03983990712169,4.860416,-58.93018
Guyana,1992,78,656713,11.877334543400238,4.860416,-58.93018
Guyana,1993,72,658831,10.928447507782725,4.860416,-58.93018
Guyana,1994,86,660582,13.018822795655952,4.860416,-58.93018
Guyana,1995,99,661682,14.961869901251658,4.860416,-58.93018
Guyana,1996,60,659048,9.104040980323132,4.860416,-58.93018
Guyana,1997,40,657584,6.082873062604929,4.860416,-58.93018
Guyana,1998,35,657089,5.326523499860749,4.860416,-58.93018
Guyana,1999,163,657094,24.806192112544018,4.860416,-58.93018
Guyana,2001,197,660426,29.82923143546741,4.860416,-58.93018
Guyana,2002,176,662839,26.552450896824116,4.860416,-58.93018
Guyana,2003,198,664705,29.787650160597558,4.860416,-58.93018
Guyana,2004,186,666308,27.915018279834552,4.860416,-58.93018
Guyana,2005,169,667709,25.31042714715542,4.860416,-58.93018
Guyana,2006,201,668408,30.07145336381372,4.860416,-58.93018
Guyana,2007,185,668788,27.66197958097334,4.860416,-58.93018
Guyana,2008,168,669253,25.102614407406463,4.860416,-58.93018
Guyana,2009,156,670155,23.278196835060545,4.860416,-58.93018
Guyana,2010,205,671825,30.513898708741113,4.860416,-58.93018
Guyana,2011,192,675283,28.432523845558084,4.860416,-58.93018
Guyana,2012,206,679356,30.32283515564741,4.860416,-58.93018
Guyana,2013,210,683867,30.707725332557352,4.860416,-58.93018
Hungary,1991,3993,9757766,40.921251852114516,47.162494,19.503304
Hungary,1992,4000,9754956,41.00479797141064,47.162494,19.503304
Hungary,1993,3694,9747902,37.89533378566998,47.162494,19.503304
Hungary,1994,3625,9740817,37.214537548544435,47.162494,19.503304
Hungary,1995,3366,9737248,34.56828869923001,47.162494,19.503304
Hungary,1996,3436,9737250,35.28717040232098,47.162494,19.503304
Hungary,1997,3208,9737781,32.943850349479,47.162494,19.503304
Hungary,1998,3245,9734373,33.335480364272044,47.162494,19.503304
Hungary,1999,3326,9553064,34.816054828063535,47.162494,19.503304
Hungary,2000,3269,9527034,34.31288268730856,47.162494,19.503304
Hungary,2001,2978,9704598,30.686484901280814,47.162494,19.503304
Hungary,2002,2839,9680164,29.32801551709248,47.162494,19.503304
Hungary,2003,2800,9652533,29.007929835619315,47.162494,19.503304
Hungary,2004,2742,9630044,28.473390152734503,47.162494,19.503304
Hungary,2005,2619,9608943,27.25585946341861,47.162494,19.503304
Hungary,2006,2461,9591110,25.659178134751865,47.162494,19.503304
Hungary,2007,2450,9572938,25.592978874406167,47.162494,19.503304
Hungary,2008,2476,9552784,25.919145664761185,47.162494,19.503304
Hungary,2009,2460,9534237,25.801750050895528,47.162494,19.503304
Hungary,2010,2489,9514005,26.161432540764903,47.162494,19.503304
Hungary,2011,2420,9495011,25.48706894599701,47.162494,19.503304
Hungary,2012,2349,9453181,24.848778416492816,47.162494,19.503304
Hungary,2013,2092,9433840,22.17548739431663,47.162494,19.503304
Hungary,2014,1925,9412788,20.45090147573705,47.162494,19.503304
Hungary,2015,1868,9389519,19.894522818474513,47.162494,19.503304
Hungary,2016,1761,8390370,20.98834735536097,47.162494,19.503304
Iceland,1985,32,220100,14.538845979100408,64.963051,-19.020835
Iceland,1986,37,222300,16.644174538911383,64.963051,-19.020835
Iceland,1987,36,225600,15.957446808510637,64.963051,-19.020835
Iceland,1988,35,229200,15.270506108202444,64.963051,-19.020835
Iceland,1989,22,232000,9.482758620689655,64.963051,-19.020835
Iceland,1990,40,233300,17.145306472353194,64.963051,-19.020835
Iceland,1991,37,235900,15.684612123781264,64.963051,-19.020835
Iceland,1992,28,238000,11.764705882352942,64.963051,-19.020835
Iceland,1993,26,240500,10.81081081081081,64.963051,-19.020835
Iceland,1994,25,242700,10.300782859497321,64.963051,-19.020835
Iceland,1995,27,244700,11.03391908459338,64.963051,-19.020835
Iceland,1996,33,246500,13.38742393509128,64.963051,-19.020835
Iceland,1997,33,248929,13.256792097345027,64.963051,-19.020835
Iceland,1998,30,252253,11.892821889135114,64.963051,-19.020835
Iceland,1999,31,255820,12.11789539519975,64.963051,-19.020835
Iceland,2000,50,259723,19.251279247505995,64.963051,-19.020835
Iceland,2001,36,263738,13.649910138091592,64.963051,-19.020835
Iceland,2002,30,266455,11.258936781069975,64.963051,-19.020835
Iceland,2003,26,268330,9.689561361010695,64.963051,-19.020835
Iceland,2004,35,271588,12.887167326980572,64.963051,-19.020835
Iceland,2005,33,274929,12.003098981918969,64.963051,-19.020835
Iceland,2006,32,282999,11.307460450390284,64.963051,-19.020835
Iceland,2007,37,289712,12.771303915612746,64.963051,-19.020835
Iceland,2008,38,296836,12.80168173671657,64.963051,-19.020835
Iceland,2009,36,296204,12.153785904309192,64.963051,-19.020835
Iceland,2010,46,294620,15.613332428212614,64.963051,-19.020835
Iceland,2011,27,295475,9.13782891953634,64.963051,-19.020835
Iceland,2012,37,297238,12.447937343139166,64.963051,-19.020835
Iceland,2013,49,300456,16.308544345927523,64.963051,-19.020835
Iceland,2014,44,304472,14.451246748469483,64.963051,-19.020835
Iceland,2015,40,308554,12.963695171671732,64.963051,-19.020835
Iceland,2016,40,268773,14.882447269629019,64.963051,-19.020835
Ireland,1985,276,3208200,8.602954927997008,53.41291,-8.24389
Ireland,1986,282,3216700,8.766748531103305,53.41291,-8.24389
Ireland,1987,245,3229700,7.585843886429081,53.41291,-8.24389
Ireland,1988,266,3233500,8.22638008350085,53.41291,-8.24389
Ireland,1989,278,3223200,8.624968974931745,53.41291,-8.24389
Ireland,1990,334,3224000,10.359801488833746,53.41291,-8.24389
Ireland,1991,345,3252100,10.608529873005136,53.41291,-8.24389
Ireland,1992,362,3283400,11.025156849607114,53.41291,-8.24389
Ireland,1993,326,3306500,9.859367911689098,53.41291,-8.24389
Ireland,1994,394,3326000,11.846061334936861,53.41291,-8.24389
Ireland,1995,403,3345900,12.044591888580053,53.41291,-8.24389
Ireland,1996,408,3375800,12.086024053557676,53.41291,-8.24389
Ireland,1997,466,3414285,13.648538420196322,53.41291,-8.24389
Ireland,1998,498,3449415,14.437230660851188,53.41291,-8.24389
Ireland,1999,424,3481871,12.177360964837582,53.41291,-8.24389
Ireland,2000,463,3523376,13.14080586346731,53.41291,-8.24389
Ireland,2001,488,3573974,13.654268329875931,53.41291,-8.24389
Ireland,2002,449,3639573,12.336612014651168,53.41291,-8.24389
Ireland,2003,454,3694079,12.289937491861977,53.41291,-8.24389
Ireland,2004,464,3752679,12.364500134437291,53.41291,-8.24389
Ireland,2005,451,3833357,11.765144754323691,53.41291,-8.24389
Ireland,2006,452,3937578,11.479137683113834,53.41291,-8.24389
Ireland,2007,458,4026707,11.374058256535676,53.41291,-8.24389
Ireland,2008,506,4094192,12.35897095202179,53.41291,-8.24389
Ireland,2009,527,4117667,12.798509447218533,53.41291,-8.24389
Ireland,2010,486,4264857,11.395458276795681,53.41291,-8.24389
Ireland,2011,554,4218849,13.131543698293065,53.41291,-8.24389
Ireland,2012,542,4220806,12.841149297077383,53.41291,-8.24389
Ireland,2013,487,4227378,11.52014321879898,53.41291,-8.24389
Ireland,2014,486,4328043,11.229093611130942,53.41291,-8.24389
Israel,1985,234,3753500,6.234181430664713,31.046051,34.851612
Israel,1986,278,3813500,7.289891176084962,31.046051,34.851612
Israel,1987,271,3878100,6.987958020680229,31.046051,34.851612
Israel,1988,303,3947300,7.676133052972918,31.046051,34.851612
Israel,1989,353,4021100,8.778692397602645,31.046051,34.851612
Israel,1990,304,4156100,7.314549698034215,31.046051,34.851612
Israel,1991,359,4423200,8.116295894375114,31.046051,34.851612
Israel,1992,381,4588900,8.302643335004031,31.046051,34.851612
Israel,1993,371,4717000,7.865168539325842,31.046051,34.851612
Israel,1994,416,4844900,8.586348531445436,31.046051,34.851612
Israel,1995,360,4977700,7.232255861140688,31.046051,34.851612
Israel,1996,306,5103700,5.995650214550229,31.046051,34.851612
Israel,1997,379,5233500,7.241807585745677,31.046051,34.851612
Israel,1998,318,5360200,5.9326144546845265,31.046051,34.851612
Israel,1999,368,5497047,6.694503430660134,31.046051,34.851612
Israel,2000,394,5643291,6.981741682291414,31.046051,34.851612
Israel,2001,398,5777467,6.888832078140819,31.046051,34.851612
Israel,2002,382,5895508,6.479509484169982,31.046051,34.851612
Israel,2003,417,6003127,6.946379778405488,31.046051,34.851612
Israel,2004,411,6109931,6.726753542715948,31.046051,34.851612
Israel,2005,425,6220861,6.831851732420962,31.046051,34.851612
Israel,2006,367,6334485,5.793683306535575,31.046051,34.851612
Israel,2007,326,6448814,5.055193094420153,31.046051,34.851612
Israel,2008,354,6565602,5.391737117175242,31.046051,34.851612
Israel,2009,404,6731835,6.001335445684572,31.046051,34.851612
Israel,2010,480,6849825,7.007478293241069,31.046051,34.851612
Israel,2011,409,6971495,5.866747376280124,31.046051,34.851612
Israel,2012,430,7095360,6.060298561313309,31.046051,34.851612
Israel,2013,372,7226008,5.148070691313931,31.046051,34.851612
Israel,2014,382,7366252,5.185812269251717,31.046051,34.851612
Israel,2015,342,7516180,4.5501837369514835,31.046051,34.851612
Italy,1985,4759,54114700,8.794283253903284,41.87194,12.56738
Italy,1986,4691,54267500,8.644216151471875,41.87194,12.56738
Italy,1987,4516,54424100,8.297794543226255,41.87194,12.56738
Italy,1988,4381,54579700,8.0267938445979,41.87194,12.56738
Italy,1989,4342,54697200,7.938249124269616,41.87194,12.56738
Italy,1990,4402,54831700,8.028202663787555,41.87194,12.56738
Italy,1991,4453,54465500,8.175817719473795,41.87194,12.56738
Italy,1992,4543,54154898,8.388899559925308,41.87194,12.56738
Italy,1993,4697,54140523,8.675571900182788,41.87194,12.56738
Italy,1994,4536,54143049,8.377806724552952,41.87194,12.56738
Italy,1995,4569,54141172,8.43904893673155,41.87194,12.56738
Italy,1996,4689,54150332,8.659226687659089,41.87194,12.56738
Italy,1997,4694,54181477,8.66347737253453,41.87194,12.56738
Italy,1998,4504,54250592,8.30221355003831,41.87194,12.56738
Italy,1999,4115,54280527,7.58098756115614,41.87194,12.56738
Italy,2000,4108,54298946,7.565524384211804,41.87194,12.56738
Italy,2001,4030,54333844,7.417108202394073,41.87194,12.56738
Italy,2002,4069,54526842,7.462379721165587,41.87194,12.56738
Italy,2003,4075,54937570,7.417510457779621,41.87194,12.56738
Italy,2004,3986,54988156,7.248833730667382,41.87194,12.56738
Italy,2005,3742,55244690,6.773501670477288,41.87194,12.56738
Italy,2006,3700,56180672,6.585894878580306,41.87194,12.56738
Italy,2007,3757,56583578,6.639735649095926,41.87194,12.56738
Italy,2008,3904,57009825,6.847942437992048,41.87194,12.56738
Italy,2009,3974,57351830,6.929159889056722,41.87194,12.56738
Italy,2010,3989,57637843,6.9208002804685105,41.87194,12.56738
Italy,2011,4153,56610149,7.336140380058,41.87194,12.56738
Italy,2012,4257,56795085,7.495366896624946,41.87194,12.56738
Italy,2013,4290,57503331,7.460437378836367,41.87194,12.56738
Italy,2014,4147,58100676,7.137610584771854,41.87194,12.56738
Italy,2015,3988,58117697,6.8619374232946635,41.87194,12.56738
Jamaica,1985,8,2035000,0.39312039312039315,18.109581,-77.297508
Jamaica,1986,1,2052531,0.04872033601441343,18.109581,-77.297508
Jamaica,1987,13,2070760,0.6277888311537794,18.109581,-77.297508
Jamaica,1988,5,2090603,0.23916544652428032,18.109581,-77.297508
Jamaica,1989,0,2111039,0.0,18.109581,-77.297508
Jamaica,1990,3,2131041,0.14077626849976138,18.109581,-77.297508
Jamaica,1991,1,2154835,0.04640726552149005,18.109581,-77.297508
Jamaica,2000,3,2367841,0.12669769634025257,18.109581,-77.297508
Jamaica,2001,5,2391278,0.20909321291794597,18.109581,-77.297508
Jamaica,2002,2,2415717,0.0827911547586079,18.109581,-77.297508
Jamaica,2003,2,2440426,0.08195290494364509,18.109581,-77.297508
Jamaica,2004,1,2464408,0.040577696550246546,18.109581,-77.297508
Jamaica,2005,51,2487169,2.0505241099418656,18.109581,-77.297508
Jamaica,2006,0,2512597,0.0,18.109581,-77.297508
Jamaica,2009,36,2568883,1.4013872955677622,18.109581,-77.297508
Jamaica,2010,3,2586652,0.11598003906207717,18.109581,-77.297508
Jamaica,2011,50,2601037,1.9223102170403572,18.109581,-77.297508
Japan,1985,23257,112809200,20.61622633614989,36.204824,138.252924
Japan,1986,25484,113679000,22.417508950641718,36.204824,138.252924
Japan,1987,23663,114416000,20.681548035239828,36.204824,138.252924
Japan,1988,22676,115101000,19.70095828880722,36.204824,138.252924
Japan,1989,21013,115766000,18.151270666689705,36.204824,138.252924
Japan,1990,20002,116251400,17.205814295569773,36.204824,138.252924
Japan,1991,19780,116802000,16.934641530110785,36.204824,138.252924
Japan,1992,20756,117311000,17.693140455711738,36.204824,138.252924
Japan,1993,20353,117735000,17.287127871915743,36.204824,138.252924
Japan,1994,20744,118064000,17.570131454126575,36.204824,138.252924
Japan,1995,21249,118349500,17.9544484767574,36.204824,138.252924
Japan,1996,21967,118785000,18.49307572504946,36.204824,138.252924
Japan,1997,23280,119060000,19.553166470687046,36.204824,138.252924
Japan,1998,31458,119338000,26.360421659488175,36.204824,138.252924
Japan,1999,31115,119540000,26.02894428643132,36.204824,138.252924
Japan,2000,29989,119752660,25.04244999651782,36.204824,138.252924
Japan,2001,29132,120066000,24.263321839654857,36.204824,138.252924
Japan,2002,29715,120189000,24.723560392381998,36.204824,138.252924
Japan,2003,31881,120395000,26.480335562108063,36.204824,138.252924
Japan,2004,30034,120500000,24.924481327800827,36.204824,138.252924
Japan,2005,30369,120657507,25.16959015239723,36.204824,138.252924
Japan,2006,29769,120702000,24.663220162051996,36.204824,138.252924
Japan,2007,30665,120704000,25.405123276776244,36.204824,138.252924
Japan,2008,30073,120602000,24.935739042470274,36.204824,138.252924
Japan,2009,30523,120496000,25.331131323861374,36.204824,138.252924
Japan,2010,29411,121127267,24.281072898309514,36.204824,138.252924
Japan,2011,28766,120927000,23.78790509977094,36.204824,138.252924
Japan,2012,26338,120735000,21.814718184453554,36.204824,138.252924
Japan,2013,25991,120514000,21.566788920789286,36.204824,138.252924
Japan,2014,24357,120274000,20.251259623858854,36.204824,138.252924
Japan,2015,23092,120376310,19.1831764904573,36.204824,138.252924
Kazakhstan,1990,3172,14773900,21.470295588842486,48.019573,66.923684
Kazakhstan,1991,3082,14952800,20.611524263014285,48.019573,66.923684
Kazakhstan,1992,3356,15150100,22.151668965881413,48.019573,66.923684
